ID,CIUDAD,DEPARTAMENTO,PAIS,FECHA_PRIMER_CONTACTO,DISTRITO,ETAPA_BEBE,HIJOS
1296914,NO DEFINIDA,N/A,COLOMBIA,2017-03-24,,N/A,0
1156383,MONTERIA,CORDOBA,COLOMBIA,2017-01-13,ATLANTICO,aventurero,1
1123627,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-12-20,CUNDI-BOY,aventurero,1
1103345,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-06-01,CUNDI-BOY,acostadito,1
1098510,SOGAMOSO,BOYACA,COLOMBIA,2017-05-31,CUNDI-BOY,aventurero,1
1090030,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-10-01,ANTIOQUIA,acostadito,1
1108548,BELLO,ANTIOQUIA,COLOMBIA,2018-03-07,ANTIOQUIA,aventurero,1
1187228,PASTO,NARI?O,COLOMBIA,2018-10-21,PACIFICO,explorador,1
1081708,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-23,CUNDI-BOY,aventurero,1
1259628,CALDAS,ANTIOQUIA,COLOMBIA,2019-07-18,ANTIOQUIA,recien nacido,1
1113390,FUNDACION,MAGDALENA,COLOMBIA,2017-01-25,ATLANTICO,aventurero,1
1206512,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-01-14,ANTIOQUIA,aventurero,1
1110871,NEIVA,HUILA,COLOMBIA,2018-03-17,CENTRO,36 o mayor,1
1257670,LA ESTRELLA,ANTIOQUIA,COLOMBIA,2017-08-17,ANTIOQUIA,aventurero,1
1389855,NO DEFINIDA,N/A,COLOMBIA,2017-08-15,,N/A,0
1156554,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-03-24,CUNDI-BOY,explorador,1
1537255,NO DEFINIDA,N/A,COLOMBIA,2017-05-20,,N/A,0
1245394,NO DEFINIDA,N/A,COLOMBIA,2017-06-22,,N/A,0
1251635,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-08-17,ATLANTICO,aventurero,1
1122514,FUNZA,CUNDINAMARCA,COLOMBIA,2017-06-06,CUNDI-BOY,aventurero,1
1276113,LETICIA,AMAZONAS,COLOMBIA,2017-03-30,OTRO,aventurero,1
1191305,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-04-28,ANTIOQUIA,36 o mayor,1
1239556,ITAGUI,ANTIOQUIA,COLOMBIA,2017-03-17,ANTIOQUIA,36 o mayor,1
1189557,NO DEFINIDA,N/A,COLOMBIA,2017-10-18,,N/A,0
1222478,NO DEFINIDA,N/A,COLOMBIA,2017-08-28,,N/A,0
1178761,NORCASIA,CALDAS,COLOMBIA,2017-03-31,EJE CAFETERO,aventurero,1
1159437,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-03-14,CUNDI-BOY,aventurero,1
1266281,MONTERIA,CORDOBA,COLOMBIA,2017-05-18,ATLANTICO,aventurero,1
1358940,NO DEFINIDA,N/A,COLOMBIA,2017-12-02,,N/A,0
1086365,NO DEFINIDA,N/A,COLOMBIA,2017-09-13,,aventurero,1
1138843,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-08-06,ANTIOQUIA,explorador,1
1270963,CALI,VALLE DEL CAUCA,COLOMBIA,2017-04-14,PACIFICO,aventurero,1
1266283,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-02-28,ANTIOQUIA,N/A,0
1184726,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-09-04,ATLANTICO,N/A,0
1082084,BUCARAMANGA,SANTANDER,COLOMBIA,2018-03-01,SANTANDERES,N/A,0
1060123,ITAGUI,ANTIOQUIA,COLOMBIA,2018-01-29,ANTIOQUIA,aventurero,1
1096603,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-10-15,CUNDI-BOY,N/A,0
1153365,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-06-14,CUNDI-BOY,aventurero,1
1147925,DUITAMA,BOYACA,COLOMBIA,2017-05-31,CUNDI-BOY,36 o mayor,1
1274605,PEREIRA,RISARALDA,COLOMBIA,2017-11-20,EJE CAFETERO,36 o mayor,1
1796858,SOGAMOSO,BOYACA,COLOMBIA,2018-04-13,CUNDI-BOY,explorador,1
1163208,ITAGUI,ANTIOQUIA,COLOMBIA,2018-08-13,ANTIOQUIA,explorador,1
1409932,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-02-09,ANTIOQUIA,explorador,1
1324289,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-07-03,CUNDI-BOY,N/A,0
1313250,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-07-11,ATLANTICO,explorador,1
1251328,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-03-19,ATLANTICO,explorador,1
1290409,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-11-12,CUNDI-BOY,aventurero,1
1283008,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-05-17,ANTIOQUIA,aventurero,1
1357409,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-07,CUNDI-BOY,aventurero,1
1339369,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-04-23,CUNDI-BOY,N/A,0
1127322,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-04-27,ANTIOQUIA,aventurero,1
1121124,SINCELEJO,SUCRE,COLOMBIA,2017-02-28,ATLANTICO,aventurero,1
1283122,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-05-20,ANTIOQUIA,N/A,0
1473851,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-08-14,ATLANTICO,aventurero,1
1317653,BUENAVENTURA,VALLE DEL CAUCA,COLOMBIA,2017-02-28,PACIFICO,N/A,0
1699573,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-02-03,CUNDI-BOY,N/A,0
1392975,FUNZA,CUNDINAMARCA,COLOMBIA,2017-01-03,CUNDI-BOY,aventurero,1
1431134,MONTERIA,CORDOBA,COLOMBIA,2019-08-13,ATLANTICO,aventurero,1
1369933,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-06-22,ANTIOQUIA,embarazada,1
1665970,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-08-06,CUNDI-BOY,explorador,1
1296538,SANTA MARTA,MAGDALENA,COLOMBIA,2019-01-21,ATLANTICO,N/A,0
1101848,BUCARAMANGA,SANTANDER,COLOMBIA,2018-08-16,SANTANDERES,explorador,1
1442718,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-04-17,CUNDI-BOY,recien nacido,1
1377856,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-03-21,CUNDI-BOY,N/A,0
1424180,BELLO,ANTIOQUIA,COLOMBIA,2018-09-11,ANTIOQUIA,explorador,1
1462858,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-02,CUNDI-BOY,aventurero,1
1753974,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-06-09,ATLANTICO,recien nacido,1
1739335,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-03-27,ATLANTICO,aventurero,1
1402820,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-03-02,CUNDI-BOY,aventurero,1
1333260,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-02-04,ATLANTICO,aventurero,1
1407300,OCA?A,NORTE DE SANTANDER,COLOMBIA,2017-02-14,SANTANDERES,aventurero,1
1690050,SANTA MARTA,MAGDALENA,COLOMBIA,2017-06-11,ATLANTICO,aventurero,1
1718780,ENVIGADO,ANTIOQUIA,COLOMBIA,2017-05-09,ANTIOQUIA,N/A,0
1358662,NEIVA,HUILA,COLOMBIA,2018-04-11,CENTRO,aventurero,1
1413215,PASTO,NARI?O,COLOMBIA,2018-06-26,PACIFICO,aventurero,1
1370933,FUNZA,CUNDINAMARCA,COLOMBIA,2018-02-06,CUNDI-BOY,N/A,0
1483213,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-02-16,CUNDI-BOY,aventurero,1
1315741,LA ESTRELLA,ANTIOQUIA,COLOMBIA,2017-03-11,ANTIOQUIA,aventurero,1
1314323,CALI,VALLE DEL CAUCA,COLOMBIA,2018-04-29,PACIFICO,aventurero,1
1451181,CALARCA,QUINDIO,COLOMBIA,2018-04-05,EJE CAFETERO,aventurero,1
1454426,CALI,VALLE DEL CAUCA,COLOMBIA,2017-10-26,PACIFICO,aventurero,1
1343825,SABANETA,ANTIOQUIA,COLOMBIA,2017-03-15,ANTIOQUIA,aventurero,1
1403885,VALLEDUPAR,CESAR,COLOMBIA,2018-07-27,ATLANTICO,aventurero,1
1263366,BUCARAMANGA,SANTANDER,COLOMBIA,2018-07-15,SANTANDERES,N/A,0
1414739,COPACABANA,ANTIOQUIA,COLOMBIA,2017-03-11,ANTIOQUIA,aventurero,1
1410627,ENVIGADO,ANTIOQUIA,COLOMBIA,2018-02-23,ANTIOQUIA,N/A,0
1405667,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-04-14,CUNDI-BOY,explorador,1
1380699,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-01-28,ANTIOQUIA,N/A,0
1308428,ITAGUI,ANTIOQUIA,COLOMBIA,2017-03-29,ANTIOQUIA,aventurero,1
1315432,SINCELEJO,SUCRE,COLOMBIA,2017-06-09,ATLANTICO,aventurero,1
1383992,CALI,VALLE DEL CAUCA,COLOMBIA,2018-11-23,PACIFICO,explorador,1
1462910,TAMBO,NARI?O,COLOMBIA,2017-08-15,PACIFICO,N/A,0
1662172,CALI,VALLE DEL CAUCA,COLOMBIA,2018-01-18,PACIFICO,N/A,0
1364432,BUCARAMANGA,SANTANDER,COLOMBIA,2018-06-19,SANTANDERES,aventurero,1
1511532,NO DEFINIDA,N/A,COLOMBIA,2018-08-04,,explorador,1
1433790,BUCARAMANGA,SANTANDER,COLOMBIA,2017-01-27,SANTANDERES,36 o mayor,1
1399354,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-02-13,ATLANTICO,36 o mayor,1
1436665,BUCARAMANGA,SANTANDER,COLOMBIA,2017-07-20,SANTANDERES,aventurero,1
1474196,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-04-08,CUNDI-BOY,aventurero,1
1348915,IBAGUE,TOLIMA,COLOMBIA,2018-01-04,CENTRO,36 o mayor,1
1519957,CALI,VALLE DEL CAUCA,COLOMBIA,2017-07-19,PACIFICO,aventurero,1
1508977,VILLAMARIA,CALDAS,COLOMBIA,2019-10-01,EJE CAFETERO,recien nacido,1
1369157,VELEZ,SANTANDER,COLOMBIA,2019-04-21,SANTANDERES,explorador,1
1550019,NO DEFINIDA,N/A,COLOMBIA,2017-08-07,,N/A,0
1507979,ROLDANILLO,VALLE DEL CAUCA,COLOMBIA,2018-02-25,PACIFICO,aventurero,1
1490158,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-06-08,ANTIOQUIA,N/A,0
1305316,MARQUETALIA,CALDAS,COLOMBIA,2018-01-23,EJE CAFETERO,aventurero,1
1411840,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-05-03,ANTIOQUIA,aventurero,1
1416800,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-07-18,ANTIOQUIA,36 o mayor,1
1489799,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-03-22,CUNDI-BOY,N/A,0
1473804,BELLO,ANTIOQUIA,COLOMBIA,2018-03-07,ANTIOQUIA,aventurero,1
1440641,PALMIRA,VALLE DEL CAUCA,COLOMBIA,2017-10-13,PACIFICO,aventurero,1
1394444,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-05-11,ANTIOQUIA,aventurero,1
1398477,ZARZAL,VALLE DEL CAUCA,COLOMBIA,2017-08-17,PACIFICO,aventurero,1
1839592,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-06-21,ATLANTICO,36 o mayor,1
1337524,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-03-17,CUNDI-BOY,aventurero,1
1404404,BUCARAMANGA,SANTANDER,COLOMBIA,2018-05-24,SANTANDERES,explorador,1
1431244,SINCELEJO,SUCRE,COLOMBIA,2017-03-12,ATLANTICO,aventurero,1
1437756,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-05-05,ANTIOQUIA,N/A,0
1581150,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-08-31,CUNDI-BOY,aventurero,1
1637890,CALI,VALLE DEL CAUCA,COLOMBIA,2018-12-03,PACIFICO,N/A,0
1561529,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-03-29,ANTIOQUIA,recien nacido,1
1637910,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-06,CUNDI-BOY,36 o mayor,1
1520529,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-01-15,CUNDI-BOY,aventurero,1
1631809,CALDAS,ANTIOQUIA,COLOMBIA,2018-06-22,ANTIOQUIA,N/A,0
1614850,BUCARAMANGA,SANTANDER,COLOMBIA,2019-08-13,SANTANDERES,aventurero,1
1601450,LA CALERA,CUNDINAMARCA,COLOMBIA,2018-11-27,CUNDI-BOY,explorador,1
1582089,CALDAS,ANTIOQUIA,COLOMBIA,2017-09-27,ANTIOQUIA,N/A,0
1606529,SARAVENA,ARAUCA,COLOMBIA,2018-01-29,LLANOS,N/A,0
1555293,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-01-16,CUNDI-BOY,aventurero,1
1625056,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-05-23,CUNDI-BOY,explorador,1
1624534,SOLEDAD,ATLANTICO,COLOMBIA,2017-08-01,ATLANTICO,36 o mayor,1
1660094,MONTENEGRO,QUINDIO,COLOMBIA,2018-02-23,EJE CAFETERO,aventurero,1
1537252,ZIPAQUIRA,CUNDINAMARCA,COLOMBIA,2018-06-06,CUNDI-BOY,aventurero,1
1524814,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-12-28,ATLANTICO,aventurero,1
1623896,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-07-24,CUNDI-BOY,N/A,0
1571295,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-12-10,ANTIOQUIA,N/A,0
1645054,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-09-05,CUNDI-BOY,aventurero,1
1294007,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-07-02,CUNDI-BOY,acostadito,1
1649060,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2018-05-28,SANTANDERES,N/A,0
1554540,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-09-26,CUNDI-BOY,aventurero,1
1584100,CALDAS,ANTIOQUIA,COLOMBIA,2018-10-05,ANTIOQUIA,explorador,1
1560581,BELLO,ANTIOQUIA,COLOMBIA,2017-05-06,ANTIOQUIA,N/A,0
1579298,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-07-13,ANTIOQUIA,explorador,1
1603181,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-05-28,CUNDI-BOY,N/A,0
1589541,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-03-18,CUNDI-BOY,N/A,0
1644132,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-07-10,CUNDI-BOY,acostadito,1
1550822,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-08-01,CUNDI-BOY,aventurero,1
1892494,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-02-27,CUNDI-BOY,acostadito,1
1531828,VILLAVICENCIO,META,COLOMBIA,2017-10-13,LLANOS,aventurero,1
1618686,BUGA,VALLE DEL CAUCA,COLOMBIA,2018-01-22,PACIFICO,explorador,1
1549584,COPACABANA,ANTIOQUIA,COLOMBIA,2019-03-19,ANTIOQUIA,aventurero,1
2285501,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-08-01,ATLANTICO,aventurero,1
1504779,BUCARAMANGA,SANTANDER,COLOMBIA,2018-02-14,SANTANDERES,aventurero,1
1648587,VALLEDUPAR,CESAR,COLOMBIA,2018-03-23,ATLANTICO,36 o mayor,1
1656467,MONTERIA,CORDOBA,COLOMBIA,2017-10-20,ATLANTICO,aventurero,1
1588900,SOACHA,CUNDINAMARCA,COLOMBIA,2017-07-11,CUNDI-BOY,aventurero,1
1521749,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-07-31,ANTIOQUIA,explorador,1
1528778,BELLO,ANTIOQUIA,COLOMBIA,2017-10-12,ANTIOQUIA,explorador,1
1621898,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-11-20,ATLANTICO,aventurero,1
1598428,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-12-06,CUNDI-BOY,N/A,0
1640518,NO DEFINIDA,N/A,COLOMBIA,2017-11-19,,aventurero,1
1650989,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-12-14,CUNDI-BOY,aventurero,1
1531111,BUCARAMANGA,SANTANDER,COLOMBIA,2018-05-23,SANTANDERES,explorador,1
1666332,NO DEFINIDA,N/A,COLOMBIA,2017-06-11,,aventurero,1
1537793,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-03-19,CUNDI-BOY,N/A,0
1674305,PASTO,NARI?O,COLOMBIA,2017-01-20,PACIFICO,aventurero,1
1618593,RIOHACHA,LA GUAJIRA,COLOMBIA,2018-02-20,ATLANTICO,explorador,1
1500592,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-02-07,CUNDI-BOY,explorador,1
1582272,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-03-28,ANTIOQUIA,N/A,0
1538836,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-10-03,ANTIOQUIA,acostadito,1
1477875,PIEDECUESTA,SANTANDER,COLOMBIA,2017-08-01,SANTANDERES,aventurero,1
1600997,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-06-10,ATLANTICO,aventurero,1
1596279,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-11-15,CUNDI-BOY,aventurero,1
1639837,SABANETA,ANTIOQUIA,COLOMBIA,2018-08-09,ANTIOQUIA,N/A,0
1755464,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-05,CUNDI-BOY,N/A,0
1582322,SANTA MARTA,MAGDALENA,COLOMBIA,2017-03-29,ATLANTICO,N/A,0
1651802,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-03-17,ANTIOQUIA,aventurero,1
1848900,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-10-25,CUNDI-BOY,aventurero,1
1653601,DOSQUEBRADAS,RISARALDA,COLOMBIA,2017-05-01,EJE CAFETERO,aventurero,1
1866996,BARRANCABERMEJA,SANTANDER,COLOMBIA,2018-10-07,SANTANDERES,explorador,1
1570840,PUENTE NACIONAL,SANTANDER,COLOMBIA,2017-03-13,SANTANDERES,N/A,0
1614684,CHIA,CUNDINAMARCA,COLOMBIA,2019-04-11,CUNDI-BOY,N/A,0
1785856,PEREIRA,RISARALDA,COLOMBIA,2017-03-29,EJE CAFETERO,aventurero,1
1501955,COPACABANA,ANTIOQUIA,COLOMBIA,2017-02-21,ANTIOQUIA,aventurero,1
1660497,NO DEFINIDA,N/A,COLOMBIA,2017-11-14,,aventurero,1
1686568,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-03-02,ANTIOQUIA,aventurero,1
1469407,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-07-11,ATLANTICO,aventurero,1
1813129,BELLO,ANTIOQUIA,COLOMBIA,2019-10-17,ANTIOQUIA,N/A,0
1667649,CAUCASIA,ANTIOQUIA,COLOMBIA,2018-03-26,ANTIOQUIA,N/A,0
1647368,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-02-22,ANTIOQUIA,aventurero,1
1695968,BUCARAMANGA,SANTANDER,COLOMBIA,2018-09-28,SANTANDERES,explorador,1
1489081,PLANETA RICA,CORDOBA,COLOMBIA,2017-05-02,ATLANTICO,aventurero,1
1621761,CHACHAGUI,NARI?O,COLOMBIA,2017-03-17,PACIFICO,aventurero,1
1622561,TUNJA,BOYACA,COLOMBIA,2018-01-23,CUNDI-BOY,N/A,0
1508440,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-05-30,CUNDI-BOY,explorador,1
1708502,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-08-24,CUNDI-BOY,aventurero,1
1791330,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-03-29,ATLANTICO,explorador,1
1648448,CALI,VALLE DEL CAUCA,COLOMBIA,2018-04-11,PACIFICO,aventurero,1
1787973,PAMPLONA,NORTE DE SANTANDER,COLOMBIA,2017-06-07,SANTANDERES,aventurero,1
1661156,NO DEFINIDA,N/A,COLOMBIA,2017-10-17,,aventurero,1
1785092,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-06-11,CUNDI-BOY,aventurero,1
1686717,CALI,VALLE DEL CAUCA,COLOMBIA,2017-06-27,PACIFICO,aventurero,1
1707135,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-02-08,CUNDI-BOY,aventurero,1
1839877,NO DEFINIDA,N/A,COLOMBIA,2017-07-19,,aventurero,1
1832456,BELLO,ANTIOQUIA,COLOMBIA,2017-01-03,ANTIOQUIA,aventurero,1
1691259,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-05,CUNDI-BOY,N/A,0
1774139,CALI,VALLE DEL CAUCA,COLOMBIA,2017-07-24,PACIFICO,aventurero,1
1773136,CAUCASIA,ANTIOQUIA,COLOMBIA,2017-02-15,ANTIOQUIA,aventurero,1
1672658,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-09-12,ANTIOQUIA,explorador,1
1698259,SANTA ROSA DE CABAL,RISARALDA,COLOMBIA,2018-05-28,EJE CAFETERO,N/A,0
1684340,NEIVA,HUILA,COLOMBIA,2017-03-17,CENTRO,explorador,1
1641571,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-11-10,CUNDI-BOY,aventurero,1
1832059,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-05-10,ANTIOQUIA,aventurero,1
1851260,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-09-03,ATLANTICO,N/A,0
1837692,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-03-08,ANTIOQUIA,aventurero,1
1742019,VALLEDUPAR,CESAR,COLOMBIA,2017-03-27,ATLANTICO,aventurero,1
1698114,NO DEFINIDA,N/A,COLOMBIA,2017-01-17,,N/A,0
1706942,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-08-27,ANTIOQUIA,aventurero,1
1806865,POPAYAN,CAUCA,COLOMBIA,2019-02-01,PACIFICO,aventurero,1
1735824,ARMENIA,QUINDIO,COLOMBIA,2017-07-21,EJE CAFETERO,N/A,0
1737342,MANIZALES,CALDAS,COLOMBIA,2017-03-11,EJE CAFETERO,36 o mayor,1
1813861,NEIVA,HUILA,COLOMBIA,2017-11-25,CENTRO,36 o mayor,1
1794546,NEIVA,HUILA,COLOMBIA,2018-03-02,CENTRO,N/A,0
1786625,NEIVA,HUILA,COLOMBIA,2018-02-16,CENTRO,N/A,0
1756946,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-01-02,ATLANTICO,36 o mayor,1
1740767,NO DEFINIDA,N/A,COLOMBIA,2017-11-02,,aventurero,1
1713800,NO DEFINIDA,N/A,COLOMBIA,2018-08-17,,N/A,0
1683577,CALI,VALLE DEL CAUCA,COLOMBIA,2017-06-16,PACIFICO,N/A,0
1685068,ARMENIA,QUINDIO,COLOMBIA,2017-05-07,EJE CAFETERO,36 o mayor,1
1840934,QUIBDO,CHOCO,COLOMBIA,2019-07-13,ANTIOQUIA,explorador,1
1838791,SINCELEJO,SUCRE,COLOMBIA,2017-02-20,ATLANTICO,N/A,0
1806630,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2017-03-05,SANTANDERES,explorador,1
1669872,CALI,VALLE DEL CAUCA,COLOMBIA,2017-11-14,PACIFICO,36 o mayor,1
1707872,PEREIRA,RISARALDA,COLOMBIA,2017-02-16,EJE CAFETERO,aventurero,1
1749663,MADRID,CUNDINAMARCA,COLOMBIA,2017-03-24,CUNDI-BOY,aventurero,1
1668316,VILLAVICENCIO,META,COLOMBIA,2017-06-21,LLANOS,N/A,0
1653395,BUCARAMANGA,SANTANDER,COLOMBIA,2018-01-05,SANTANDERES,aventurero,1
1740395,ITAGUI,ANTIOQUIA,COLOMBIA,2017-02-10,ANTIOQUIA,aventurero,1
1768638,GIRARDOT,CUNDINAMARCA,COLOMBIA,2017-05-21,CUNDI-BOY,aventurero,1
1744717,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-12-20,ATLANTICO,aventurero,1
1858540,EL BORDO,CAUCA,COLOMBIA,2017-08-02,PACIFICO,aventurero,1
1847945,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-03-28,ANTIOQUIA,aventurero,1
1747407,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-11-21,CUNDI-BOY,N/A,0
1690007,CALI,VALLE DEL CAUCA,COLOMBIA,2018-02-24,PACIFICO,aventurero,1
1755205,COROZAL,SUCRE,COLOMBIA,2017-03-15,ATLANTICO,N/A,0
1927489,BARRANQUILLA,ATLANTICO,COLOMBIA,2017-06-19,ATLANTICO,aventurero,1
1909729,ENVIGADO,ANTIOQUIA,COLOMBIA,2017-03-14,ANTIOQUIA,aventurero,1
1708680,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-02-27,CUNDI-BOY,36 o mayor,1
1874211,PALMIRA,VALLE DEL CAUCA,COLOMBIA,2018-03-25,PACIFICO,aventurero,1
1866612,RIOHACHA,LA GUAJIRA,COLOMBIA,2017-10-09,ATLANTICO,aventurero,1
1979614,FLORIDABLANCA,SANTANDER,COLOMBIA,2017-02-07,SANTANDERES,aventurero,1
1955654,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-07-11,ATLANTICO,aventurero,1
1647566,ARMENIA,QUINDIO,COLOMBIA,2017-02-09,EJE CAFETERO,aventurero,1
1690925,PEREIRA,RISARALDA,COLOMBIA,2018-01-29,EJE CAFETERO,aventurero,1
1686485,VILLAVICENCIO,META,COLOMBIA,2017-05-20,LLANOS,36 o mayor,1
1963278,NO DEFINIDA,N/A,COLOMBIA,2018-03-08,,N/A,0
1899938,SANTA MARTA,MAGDALENA,COLOMBIA,2017-04-04,ATLANTICO,aventurero,1
1856736,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-01-03,CUNDI-BOY,36 o mayor,1
1876300,ITAGUI,ANTIOQUIA,COLOMBIA,2018-04-23,ANTIOQUIA,N/A,0
1897136,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-06-07,CUNDI-BOY,aventurero,1
1883020,IBAGUE,TOLIMA,COLOMBIA,2017-11-17,CENTRO,explorador,1
1970698,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-09-27,ANTIOQUIA,N/A,0
1947852,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-09-09,ANTIOQUIA,aventurero,1
1941739,FLORIDA- BUCARAMANGA,SANTANDER,COLOMBIA,2017-06-07,SANTANDERES,N/A,0
1826222,ARMENIA,QUINDIO,COLOMBIA,2017-07-19,EJE CAFETERO,aventurero,1
1826124,OCA?A,NORTE DE SANTANDER,COLOMBIA,2017-03-14,SANTANDERES,explorador,1
1934623,SOACHA,CUNDINAMARCA,COLOMBIA,2017-08-27,CUNDI-BOY,aventurero,1
